bad_customer,credit_balance_percent,age,num_of_group1_pastdue,debt_ratio,income,num_of_loans,num_of_times_late_90days,num_of_estate_loans,num_of_group2_pastdue,num_of_dependents
0,0.191114904,71,0,0.110788582,6200.0,8,0,1,1,0.0
0,0.21315861,56,0,0.318952372,11148.0,18,0,1,0,1.0
0,0.392105607,28,0,0.180363927,5000.0,7,0,0,0,1.0
1,0.313764072,59,1,0.22195646,24666.0,11,1,1,0,0.0
0,0.071267557,55,0,0.36854576,10128.0,6,0,2,0,1.0
0,0.32896076,47,0,0.379675371,2833.0,10,0,0,1,0.0
0,0.118382344,65,0,2174.0,,7,0,1,0,0.0
0,0.125894209,82,2,0.163907285,2415.0,9,0,0,0,0.0
1,0.995001136,37,0,0.321441843,2690.0,18,0,0,0,2.0
0,0.066335751,61,0,0.868065967,2000.0,9,0,2,0,0.0
1,1.014375453,61,1,4761.0,,11,0,2,0,2.0
1,0.9999999,33,1,0.13197196,3280.0,2,1,0,0,0.0
0,0.200842448,65,0,0.105649058,6000.0,4,0,0,0,1.0
0,0.214826172,57,0,239.0,,5,0,0,0,0.0
0,0.103181556,32,0,0.38293825,6833.0,14,0,1,0,1.0
0,0.053951658,67,0,0.262651889,7488.0,6,0,1,0,0.0
0,0.0,68,0,0.294916325,3166.0,5,0,1,0,0.0
0,0.03050813,79,0,0.018878401,1800.0,13,0,0,0,0.0
0,0.705687518,45,0,0.367766087,9883.0,10,0,1,0,2.0
0,0.136188746,61,0,0.330858698,8081.0,9,0,1,0,0.0
0,0.355791037,50,0,1.429904466,4500.0,13,0,3,0,0.0
0,0.195126193,56,0,0.380300958,15350.0,8,0,2,0,2.0
0,0.224493575,43,0,0.701344039,5728.0,21,0,2,0,1.0
0,0.671810664,43,0,0.263477844,6250.0,6,0,1,0,0.0
0,0.042892091,57,1,0.591201257,7000.0,11,0,3,0,0.0
0,0.888058723,27,0,0.219728949,4500.0,10,0,0,0,1.0
0,0.418517076,23,0,0.149201943,1440.0,6,0,0,0,0.0
0,0.739426057,62,1,0.271247529,8600.0,9,0,1,0,0.0
0,0.739679436,69,0,0.317536301,12533.0,9,0,2,0,0.0
0,0.013440827,48,0,1408.0,,7,0,1,0,0.0
0,0.828026358,46,3,0.270145971,5000.0,4,0,0,0,0.0
0,0.284896141,54,0,1723.0,,8,0,2,0,0.0
1,0.9999999,30,0,0.237504998,2500.0,1,1,1,0,2.0
0,0.001592892,88,0,0.075331318,4300.0,9,0,1,0,1.0
0,0.041052129,63,0,0.043122035,2318.0,9,0,0,0,0.0
0,0.429956497,60,0,4.747006973,7600.0,20,0,3,0,1.0
0,0.087515107,42,0,1449.0,,10,0,1,0,0.0
0,0.104807051,53,0,0.111675127,4333.0,2,0,1,0,1.0
0,0.864668483,24,0,2.311755361,2517.0,3,0,0,0,0.0
0,0.784431138,61,0,0.005541069,3067.0,1,0,0,0,0.0
1,0.301491625,65,1,1.38243007,4575.0,20,0,2,1,0.0
0,0.157074181,49,0,0.179740507,8400.0,18,0,2,0,0.0
0,0.0,64,0,0.399657925,1753.0,7,0,2,1,0.0
0,0.148070994,66,0,0.261942052,5107.0,5,0,1,0,0.0
0,0.816094154,50,1,0.384587878,5592.0,10,1,1,0,1.0
0,0.122264151,37,0,0.224797457,9750.0,8,0,2,0,4.0
0,0.216860396,69,0,0.386462469,5288.0,15,0,1,0,0.0
0,0.348441926,28,0,0.029509757,2100.0,2,0,0,0,0.0
1,0.015483372,51,1,2831.0,,7,0,1,0,0.0
0,0.00359976,86,0,1.0,,2,0,0,0,0.0
0,0.306965893,34,1,0.573237794,6000.0,7,0,2,0,0.0
0,0.019592163,24,0,0.601616628,865.0,3,0,0,0,0.0
0,0.291326087,38,0,0.510514772,7750.0,8,0,2,0,2.0
0,0.0,47,0,0.240112384,4626.0,9,0,1,0,2.0
0,0.864386925,55,0,1.578168733,2500.0,10,0,2,0,0.0
0,0.549716626,51,1,0.233435542,7500.0,6,0,1,0,3.0
0,0.021458879,55,0,0.172063687,13000.0,7,0,2,0,2.0
0,0.109580771,72,0,0.34754522,3869.0,9,0,1,0,1.0
0,0.012544081,61,0,357.0,,10,0,0,0,1.0
0,0.790650334,49,0,0.358765366,7483.0,3,0,1,0,2.0
0,0.743705451,50,0,0.145572818,15833.0,7,0,2,0,2.0
0,0.0,48,0,0.168760034,10588.0,6,0,2,0,0.0
0,0.009527042,50,0,0.248256053,4873.0,10,0,1,0,4.0
0,0.504785031,62,0,2222.0,,6,1,1,1,0.0
0,0.16881062,55,0,0.217229394,12083.0,9,0,1,0,0.0
1,0.026605891,45,0,0.083314819,4500.0,9,0,0,0,0.0
0,0.151614247,51,0,0.98114065,4400.0,18,0,1,0,3.0
0,0.0,69,0,11.0,0.0,8,0,0,0,0.0
0,0.002636124,50,0,0.0,4000.0,4,0,0,0,0.0
0,0.042391522,59,0,747.0,,3,0,1,0,0.0
0,0.041962412,41,0,0.554653342,1600.0,9,0,1,0,0.0
0,0.024738055,82,0,17.0,,2,0,0,0,0.0
0,0.00277345,56,0,7351.0,,13,0,3,0,1.0
0,0.060313252,67,0,0.129059117,1200.0,8,0,0,0,0.0
0,0.015153433,55,0,0.011994003,2000.0,5,0,0,0,0.0
0,0.976284198,66,0,0.623465704,2769.0,4,0,0,0,0.0
0,0.0,46,0,0.0,3706.0,5,0,0,0,0.0
0,0.304969503,37,0,0.408847292,12500.0,12,0,1,0,2.0
0,0.230549097,47,0,1.191659526,3500.0,11,0,1,0,1.0
0,0.0,35,0,0.569810063,3000.0,2,3,1,0,0.0
0,1.013289037,28,0,0.102435978,1600.0,2,0,0,0,0.0
0,0.273508025,56,0,1.219852755,3938.0,12,0,2,0,0.0
0,0.027577165,48,0,0.004204068,8800.0,3,0,0,0,1.0
0,0.155971642,44,0,0.048310704,9500.0,7,0,0,1,2.0
0,0.030968181,64,0,0.296845371,5800.0,15,0,2,0,2.0
0,0.535785177,29,0,0.096858639,9167.0,9,0,0,0,0.0
0,0.380967942,41,0,0.491049831,6200.0,9,0,2,0,0.0
0,0.0,79,0,0.008997001,3000.0,7,0,0,0,0.0
0,0.03170577,54,0,0.257096869,6833.0,5,0,1,0,0.0
0,0.61345066,46,1,1808.5,1.0,4,0,1,0,3.0
0,0.013249338,49,0,2051.0,,4,0,2,0,0.0
0,0.680106631,43,0,0.512897421,3333.0,8,0,1,0,0.0
0,0.649771808,44,0,1865.0,,6,0,0,0,0.0
0,0.287664648,60,0,870.0,,6,0,0,0,0.0
0,0.003768941,39,0,0.266090298,1040.0,2,0,0,0,2.0
0,0.314871396,30,4,0.894785418,4333.0,13,0,1,0,1.0
0,0.161629017,51,0,0.021056814,5033.0,2,0,0,0,0.0
0,0.9999999,43,0,0.169894139,3872.0,3,0,0,0,0.0
1,0.005944334,54,0,0.594966936,5443.0,9,0,2,0,0.0
0,0.139890402,51,0,0.528191834,10800.0,17,0,3,0,2.0
0,0.531128005,46,0,1.095115681,2333.0,8,0,1,0,2.0
0,0.118867571,70,0,1.176548967,1500.0,6,0,2,0,3.0
0,0.010341508,61,0,0.383774026,9416.0,11,0,2,0,1.0
0,0.854845806,65,1,0.305525353,10116.0,6,0,0,0,0.0
0,0.0,61,0,1.089285714,3583.0,6,0,1,0,0.0
0,0.077189345,42,0,0.207362378,8882.0,13,0,2,0,1.0
0,0.609793995,38,1,0.168561873,4484.0,13,0,0,0,3.0
0,0.800847163,43,2,0.703218391,4349.0,6,0,1,0,1.0
0,0.0,39,0,1084.0,,3,0,1,0,0.0
0,0.099905281,61,0,3386.0,,11,0,2,0,0.0
0,0.854004867,38,0,0.189668232,6600.0,4,0,0,0,0.0
0,0.315323778,57,0,0.080979755,4000.0,5,0,0,0,0.0
0,0.058795296,62,0,22.0,,1,0,0,0,
1,0.786697903,33,0,2.35514942,4048.0,15,0,13,0,0.0
1,0.377238383,52,0,0.264315989,11088.0,15,0,2,0,1.0
0,0.0,30,0,0.358547151,3000.0,6,0,1,0,2.0
0,0.124750014,41,0,0.115864968,8086.0,6,0,1,0,0.0
0,0.018073031,68,0,160.0,,15,0,1,0,0.0
0,0.01175953,73,0,15.0,,4,0,0,0,0.0
0,0.448852868,34,3,6071.0,,16,0,3,0,0.0
0,0.196399423,60,0,0.826442526,2200.0,6,0,1,0,0.0
0,0.389348559,40,0,0.340460983,3600.0,5,0,0,0,2.0
0,0.727082461,65,0,0.235341551,8680.0,10,0,1,0,0.0
0,0.234395086,54,0,0.180688473,7000.0,2,0,1,0,2.0
0,0.649724178,62,0,7656.0,,21,0,2,0,0.0
0,0.000631058,43,0,2100.0,,6,0,1,0,0.0
0,0.003444005,36,0,0.091980636,4750.0,12,0,0,0,0.0
0,0.0,35,1,0.839193468,6000.0,14,0,2,0,2.0
0,0.004288842,82,0,5.0,,2,0,0,0,0.0
0,0.0,58,0,0.291902699,3000.0,5,0,0,0,0.0
0,0.884964601,48,0,0.384780761,20000.0,7,0,3,0,2.0
0,0.048417618,48,0,0.018238541,12500.0,13,0,0,0,2.0
0,0.311334433,35,0,0.304596019,6831.0,7,0,1,0,3.0
0,0.098244613,69,0,0.302853134,8551.0,18,0,1,0,1.0
0,0.212781431,54,0,0.205673386,19000.0,7,0,2,0,2.0
0,0.52308017,49,0,0.321334293,12500.0,9,0,2,0,0.0
1,0.302587177,60,0,0.283097352,12500.0,5,0,1,0,1.0
0,0.040349328,74,0,0.29018245,8056.0,5,0,2,0,1.0
0,0.231641734,60,0,0.556688933,11077.0,25,0,2,0,0.0
0,0.03796293,69,0,0.099864525,5166.0,2,0,0,0,0.0
0,0.138347612,44,0,0.036192761,5000.0,4,0,0,0,3.0
0,0.137257781,58,1,0.480886086,13000.0,17,0,2,0,0.0
0,0.043320953,53,0,0.01397321,10376.0,9,0,0,0,0.0
0,0.039377533,40,0,0.19221968,2184.0,9,0,0,0,0.0
0,0.259691077,40,0,0.298224568,4167.0,7,0,1,0,1.0
0,0.9999999,35,0,0.0,3559.0,0,1,0,0,2.0
0,0.091313403,58,0,0.117600941,2550.0,9,0,0,0,0.0
0,0.06538043,37,0,2143.0,,7,0,2,0,
0,0.056323592,58,0,0.112289926,10650.0,5,0,0,0,1.0
0,0.0,34,0,0.031869309,3733.0,2,0,0,0,2.0
0,0.138861139,79,0,0.001480933,2700.0,1,0,0,0,0.0
0,0.174473021,63,0,1835.0,,6,0,2,0,0.0
1,0.828282828,46,2,0.870024995,5200.0,4,3,1,0,2.0
0,0.052017156,69,0,0.159246395,9500.0,10,0,3,0,0.0
0,0.033573141,23,0,0.048144433,1993.0,3,0,0,1,1.0
0,0.369012134,46,0,5075.0,,11,0,1,0,2.0
0,0.975403536,28,0,0.397540984,2683.0,4,0,1,0,0.0
0,0.109576299,46,0,0.23999077,8666.0,7,0,1,0,2.0
0,0.471533087,67,0,0.28649427,16666.0,25,0,2,0,1.0
0,0.170291906,41,0,0.481296758,400.0,7,0,0,0,2.0
0,0.64604166,57,0,0.414542356,14082.0,11,0,2,0,3.0
0,0.110712803,48,0,0.202069812,5700.0,8,0,1,0,1.0
0,0.121337079,25,0,183.0,1.0,9,0,0,0,0.0
0,0.005197283,64,0,3254.0,,10,2,1,0,3.0
0,0.061145536,56,0,0.303895022,4800.0,5,0,1,0,5.0
0,0.0,31,0,0.651269036,3939.0,8,0,2,0,1.0
0,0.9999999,23,0,0.214616096,1080.0,1,0,0,0,0.0
0,0.538259729,41,0,1509.0,,18,0,1,0,3.0
0,0.006374602,48,0,3.0,,2,0,0,0,0.0
0,0.170317541,43,0,0.273072693,10000.0,10,0,2,0,0.0
0,0.341027965,81,0,0.385153712,4000.0,11,0,2,0,1.0
0,0.513488348,39,0,3563.0,,18,0,2,0,1.0
0,0.343280057,35,2,2104.0,,7,0,2,1,0.0
0,0.221710063,50,0,0.357075738,5320.0,13,0,1,0,1.0
0,0.108437962,69,0,0.353574505,6965.0,19,0,2,0,2.0
0,0.46593862,47,0,0.127174565,3333.0,6,0,0,0,0.0
0,0.211545761,50,0,0.320163886,10250.0,6,0,1,0,0.0
0,0.001446991,50,1,0.582370737,7271.0,8,0,2,0,0.0
0,0.004676978,73,0,0.00779844,1666.0,10,0,0,0,0.0
0,0.035532149,50,0,0.291401563,5500.0,6,0,1,0,0.0
0,0.006080917,51,0,0.273911553,2916.0,7,0,1,0,0.0
0,0.92785722,38,0,0.346646943,6083.0,5,0,2,0,1.0
0,0.00991584,42,0,0.230153969,5000.0,6,0,1,0,2.0
0,0.232959224,62,0,0.257298031,7364.0,5,0,1,0,0.0
0,0.28551035,28,1,0.175697002,1900.0,4,0,0,0,2.0
0,0.026322672,61,0,0.093190681,10000.0,4,0,1,0,1.0
0,0.595540446,33,0,0.116076014,3893.0,3,0,0,0,0.0
0,1.07977208,26,0,0.166014776,2300.0,2,0,0,0,0.0
0,0.073716446,38,0,0.314802739,6133.0,5,0,1,0,1.0
0,0.006193149,41,2,14508.0,,7,0,3,0,1.0
0,0.076057106,69,0,199.0,1.0,6,0,0,0,0.0
0,0.0,79,0,0.0,10000.0,2,0,0,0,0.0
0,0.05618582,54,0,0.304429341,12800.0,14,0,2,0,1.0
0,0.9999999,77,0,0.0,,0,0,0,0,0.0
0,0.425149862,42,0,2241.0,,10,0,2,0,1.0
0,0.362228903,63,0,0.163702593,4666.0,18,0,0,0,0.0
0,0.313387465,32,0,0.727831431,3416.0,6,0,3,0,0.0
0,0.512297326,60,0,2520.0,,9,0,1,0,1.0
0,0.305423723,33,0,0.595867011,12000.0,12,0,5,0,0.0
0,0.720387994,42,0,1.129226777,13100.0,7,0,3,0,6.0
0,0.0,43,0,0.0,3583.0,2,0,0,0,3.0
1,0.874054587,62,6,0.03234792,11128.0,15,2,0,6,1.0
0,0.006062462,49,0,8717.0,,13,0,0,0,0.0
0,1.035200657,47,0,0.812773403,8000.0,12,0,2,0,1.0
0,0.188558042,32,0,0.202069812,5700.0,11,0,0,0,3.0
0,0.379153975,49,0,3819.0,,15,0,3,1,3.0
0,0.27019957,61,0,0.349093775,6344.0,8,0,2,0,0.0
0,0.0,52,0,0.27220327,8500.0,13,0,1,0,0.0
0,0.256349421,46,0,0.92580872,2843.0,13,0,1,0,2.0
0,0.156295777,49,0,0.100322186,9000.0,8,0,0,0,1.0
0,0.292509357,44,0,1.343385214,3083.0,12,0,2,0,0.0
0,0.2713846,41,2,3088.0,0.0,15,0,2,0,2.0
0,0.354252596,64,0,0.179518184,10750.0,8,0,2,0,0.0
0,0.100219754,45,0,0.165614649,16000.0,15,0,2,0,1.0
0,0.012938684,69,0,0.353473637,4418.0,12,0,2,0,0.0
0,0.776428897,40,0,0.176818656,5745.0,8,0,0,0,0.0
0,0.060508325,46,0,0.324668833,4000.0,13,0,1,0,2.0
0,0.017889656,55,0,569.0,,14,0,1,0,0.0
0,0.0,60,0,1798.0,,5,0,1,0,0.0
0,0.06659667,53,0,0.300299076,7355.0,8,0,1,0,0.0
0,0.048531176,49,0,32.0,,2,0,0,0,
0,0.055521633,66,0,0.344262295,2500.0,19,0,1,0,0.0
0,0.83568536,64,9,3015.0,,22,0,2,2,0.0
0,0.816636673,25,0,0.312306594,4200.0,7,0,0,0,0.0
0,0.9999999,68,0,0.0,,0,0,0,0,
0,0.090331427,43,0,0.17974757,6892.0,8,0,1,0,3.0
0,0.052480663,52,0,0.039748954,4301.0,8,0,0,0,1.0
0,0.894821036,56,0,0.820379656,5583.0,6,0,2,0,0.0
1,0.788673071,51,0,0.633749098,9700.0,11,0,5,0,2.0
0,0.9999999,36,0,0.083277815,1500.0,0,0,0,0,0.0
0,0.9999999,34,0,0.0,4379.0,1,2,0,0,2.0
0,0.9999999,50,0,6.0,,1,0,0,0,0.0
0,0.03039962,64,0,0.213324913,15834.0,9,0,1,0,1.0
0,0.024890467,39,0,0.882879656,5583.0,12,0,1,0,0.0
0,0.020119598,76,0,0.102241156,5398.0,6,0,1,0,0.0
0,0.250749251,25,0,3.5,1.0,1,0,0,0,0.0
0,0.9999999,44,0,0.0,,4,0,0,0,0.0
0,0.030814979,44,0,0.541291647,6332.0,7,0,2,0,2.0
0,0.204862503,66,0,0.465632816,9994.0,11,0,3,0,1.0
0,0.07014716,62,0,0.184992837,5583.0,6,0,2,0,0.0
0,0.083976845,64,0,0.246552069,10005.0,9,0,2,0,1.0
0,0.179432025,38,0,0.460990018,4908.0,7,0,1,0,1.0
0,0.023109405,63,0,9.0,,6,0,0,0,0.0
0,0.0,52,0,0.902809719,10000.0,13,0,3,0,0.0
0,0.312818455,34,0,0.559950556,2426.0,7,0,2,0,1.0
0,0.201513784,48,0,0.333866453,2500.0,6,0,1,0,2.0
0,0.02907257,54,0,0.016074259,4416.0,7,0,0,0,0.0
0,0.0,41,0,0.347150259,3859.0,11,0,1,0,4.0
0,0.151356757,59,0,0.011941056,287662.0,9,0,5,0,1.0
0,0.036918523,74,0,0.21568244,15341.0,11,0,2,0,0.0
0,0.006603678,45,0,0.258353065,3800.0,10,0,1,0,2.0
0,0.090210425,57,0,0.317242114,9383.0,11,0,3,0,1.0
0,0.9999999,80,0,0.338216061,3822.0,4,3,2,0,0.0
0,0.24663451,61,0,0.199781858,5500.0,10,0,1,0,0.0
0,0.165152325,64,0,287.0,,6,0,0,0,0.0
0,0.0,40,0,0.391052196,3620.0,6,0,1,0,2.0
0,0.058939511,49,0,0.543366472,2916.0,7,0,1,0,0.0
0,0.106581835,55,1,0.261621622,4624.0,9,0,2,0,0.0
0,0.80199988,53,0,0.452899437,4086.0,3,0,1,0,0.0
0,0.021327373,58,0,3867.0,,6,0,2,0,0.0
0,0.006119884,29,0,0.146670666,3333.0,5,0,0,0,0.0
0,0.685715201,51,0,4053.0,,14,0,2,0,0.0
0,0.951126222,50,0,0.494693681,4145.0,8,0,1,0,2.0
0,0.9999999,35,0,0.109922179,3083.0,3,1,0,1,2.0
0,0.113917205,58,0,2.347003155,950.0,17,0,2,0,2.0
0,0.059612309,70,0,2655.0,,13,0,2,0,0.0
0,0.0,28,0,0.054989425,5200.0,2,0,0,0,0.0
0,0.130179364,61,0,0.259310857,10766.0,6,0,1,0,0.0
0,0.461703449,50,0,0.418657702,8328.0,15,0,2,0,0.0
0,0.351056395,62,0,2646.0,,8,0,1,0,0.0
0,0.0,31,0,0.633202955,2300.0,7,0,1,0,0.0
0,0.956208758,69,1,0.594181164,3333.0,8,0,1,1,0.0
0,0.008966368,53,0,0.825335215,2833.0,16,0,2,0,2.0
0,0.028321003,47,0,0.52143389,9400.0,15,0,1,0,0.0
0,0.117379639,51,0,0.441136518,8833.0,14,0,2,0,4.0
0,0.007328965,84,2,0.220107997,11666.0,17,0,3,0,0.0
0,0.0,40,0,2888.0,,6,0,2,0,3.0
0,0.04099918,67,0,60.0,,3,0,0,0,0.0
0,0.030958056,74,0,0.216397657,7000.0,8,0,1,0,0.0
0,0.677198894,33,0,0.208358328,5000.0,11,0,0,0,0.0
0,0.963407319,33,0,0.277861069,2000.0,3,0,0,0,2.0
0,0.034329645,79,0,57.0,,11,0,0,0,0.0
0,0.000841723,43,0,0.153688525,3415.0,13,0,2,0,0.0
0,1.027681661,50,1,0.973016905,3075.0,9,1,2,0,2.0
0,0.006080917,71,0,0.183163367,5000.0,6,0,1,0,0.0
1,0.9999999,46,0,0.302480563,2700.0,5,1,0,0,1.0
0,0.9999999,52,1,0.119975005,4800.0,3,1,0,0,1.0
0,0.359693346,41,0,0.406332454,7200.0,7,0,2,0,1.0
0,0.107238519,63,0,2.31028738,2400.0,9,0,3,0,0.0
0,0.042243716,70,0,0.252215406,4400.0,9,0,1,0,0.0
0,0.124091444,58,1,0.386113328,6264.0,23,0,2,0,0.0
0,0.824882862,43,1,0.232823882,7000.0,7,0,0,0,0.0
0,0.107131856,67,1,0.461672812,5152.0,16,0,1,0,0.0
0,0.982304301,55,0,0.462553822,14166.0,13,0,2,0,3.0
0,0.59193105,71,0,0.744875854,6000.0,17,0,2,0,3.0
0,0.033657051,55,0,0.254016369,6597.0,10,0,1,0,1.0
0,0.024113597,58,0,0.107241063,12000.0,6,0,1,0,0.0
0,0.032770492,49,0,1129.0,,4,0,2,0,0.0
1,0.9999999,27,98,0.0,750.0,0,98,0,98,0.0
0,0.397982866,34,0,0.686268744,3400.0,14,0,2,0,0.0
0,0.714540267,49,1,0.870666293,10700.0,11,0,5,0,3.0
0,0.999777827,37,0,0.186458516,5700.0,5,0,0,0,1.0
0,0.284875357,58,0,3196.0,,7,0,1,0,0.0
0,0.220861196,64,0,4260.0,,4,0,2,0,0.0
0,0.286670256,39,0,0.488145049,3584.0,9,0,1,0,3.0
0,0.9999999,53,0,0.207270909,14000.0,4,0,1,0,1.0
0,0.093170824,57,0,0.214139153,5360.0,8,0,1,0,0.0
0,0.020299994,62,0,0.200059988,3333.0,4,1,0,0,0.0
0,0.425249169,38,1,0.273418735,2497.0,4,1,0,1,2.0
0,0.0,82,0,0.0,,3,0,0,0,0.0
0,0.900097635,47,0,0.301479751,12839.0,17,0,2,0,1.0
0,0.9999999,22,3,0.162918541,2000.0,3,1,0,0,1.0
0,0.567020535,60,0,0.546568627,9791.0,15,0,1,0,1.0
0,0.02291428,32,0,0.680088864,3600.0,11,0,2,0,1.0
0,0.818545449,37,0,0.378557145,6500.0,14,1,1,0,0.0
0,0.008132791,57,1,0.111377724,5000.0,3,0,0,0,0.0
0,0.941922581,52,0,0.91622027,4666.0,9,0,2,0,0.0
0,0.112305151,70,0,3497.0,,8,0,2,0,
0,0.67232371,47,0,0.795621974,4750.0,15,0,2,0,0.0
0,1.001885091,56,0,0.290053784,13200.0,9,0,2,0,2.0
0,0.921346308,65,1,0.059227468,6989.0,2,0,0,0,0.0
0,0.157475477,31,0,0.327713158,9370.0,10,0,1,0,0.0
0,0.064150029,65,0,0.139441869,11000.0,5,0,1,0,0.0
1,0.9999999,60,0,0.231107557,2500.0,1,2,0,1,0.0
0,0.010868765,79,0,82.0,,4,0,0,0,0.0
0,0.008705989,75,0,997.0,,5,0,1,0,0.0
0,0.055973266,68,0,84.0,,7,0,0,0,0.0
0,0.677104586,40,0,1.803255283,3501.0,17,0,1,0,0.0
0,0.717042786,44,0,0.759756609,4765.0,7,0,1,0,2.0
0,0.297957018,45,0,0.668523677,4666.0,11,0,1,0,3.0
0,0.274135032,33,1,110.0,,6,0,0,0,0.0
0,0.08605089,78,0,0.009406711,13500.0,6,0,0,0,0.0
0,0.003954369,65,0,0.343823117,8547.0,13,0,1,0,0.0
1,0.83006294,41,0,0.268514312,2200.0,8,2,0,0,0.0
0,0.97005988,54,1,2474.0,,2,1,1,0,0.0
0,0.020462269,53,0,362.0,,8,0,0,0,0.0
0,0.0,46,0,0.559751512,6116.0,6,0,2,0,7.0
0,0.414585415,23,0,0.02268431,528.0,1,0,0,0,0.0
0,0.015113207,47,0,0.225750477,5762.0,4,0,1,0,1.0
0,0.00478143,84,0,0.00119984,7500.0,9,0,0,0,0.0
0,0.034738887,36,0,0.511748042,6000.0,6,0,2,0,3.0
0,0.005726097,29,0,0.166908563,6200.0,11,0,0,0,2.0
0,0.0169983,74,0,0.032820097,9871.0,4,0,0,0,0.0
0,0.499021443,51,0,0.638585209,6219.0,10,0,1,0,0.0
0,0.297909518,63,1,0.213638941,58200.0,15,0,5,0,4.0
0,0.0,61,0,0.487167942,2220.0,3,0,1,0,1.0
1,0.9999999,49,0,0.024958403,600.0,0,0,0,0,1.0
1,1.255813953,42,3,0.477626459,3083.0,6,3,1,2,3.0
0,1.028276772,53,0,1.00559888,5000.0,12,0,1,0,1.0
0,0.115431846,63,0,0.051603905,2150.0,3,0,0,0,1.0
0,0.039373705,45,1,4966.0,,8,0,3,0,0.0
0,0.537662817,50,4,0.796150481,8000.0,15,0,2,0,0.0
0,0.037571646,62,0,0.253582139,3000.0,28,0,1,0,2.0
0,0.008827464,53,0,0.101283572,9270.0,12,0,1,0,2.0
0,0.051630708,67,0,0.063704054,8460.0,11,0,0,0,0.0
0,0.9999999,30,0,0.0,2441.0,0,0,0,0,0.0
0,0.391608392,35,0,288.0,0.0,7,0,0,0,0.0
0,0.377621976,42,0,0.470453053,6091.0,9,0,2,0,2.0
1,0.735470578,46,1,0.425290462,3700.0,6,0,1,0,2.0
0,0.086548616,65,2,2602.0,,19,0,2,0,1.0
1,0.9999999,32,1,0.084544965,1856.0,2,0,0,0,1.0
0,0.755087637,33,0,0.576258638,4051.0,5,0,1,0,0.0
0,0.034143938,88,0,35.0,,2,0,0,0,
0,0.223054118,37,0,0.315812967,8960.0,8,0,2,0,0.0
0,0.085091491,38,0,0.256871564,2000.0,3,0,0,0,2.0
0,0.2156312,70,0,0.333068489,6292.0,13,0,1,0,0.0
0,0.0,44,0,0.0,12416.0,3,0,0,0,0.0
0,0.254263941,63,0,0.099421357,1900.0,2,0,0,0,1.0
0,0.989688144,28,0,0.306769494,3500.0,4,0,0,0,0.0
0,0.9999999,60,0,0.0,,0,0,0,0,0.0
0,0.083118759,75,0,1381.0,,11,0,2,0,0.0
0,0.0,44,0,0.434844698,2800.0,4,0,1,0,0.0
0,0.156048203,41,0,0.16835887,5416.0,5,0,1,0,0.0
0,0.0,45,0,0.209219154,5032.0,3,0,1,0,2.0
0,0.0,52,1,1487.0,,6,0,2,0,0.0
1,0.554100702,30,0,0.37704918,2500.0,9,0,0,0,0.0
0,0.610985202,66,0,0.15796051,4000.0,3,0,1,0,0.0
0,0.0,50,0,0.193624279,8500.0,7,0,1,0,1.0
0,0.181687649,41,0,0.377613987,5833.0,7,0,1,0,0.0
0,0.159359485,65,0,0.074205625,10416.0,6,0,0,0,1.0
0,0.025647673,65,0,0.0059997,6666.0,4,0,0,0,0.0
0,0.042898576,82,0,0.00543913,6250.0,2,0,0,0,1.0
0,0.421406287,29,0,0.342776204,3176.0,6,0,1,0,0.0
1,0.214494347,54,2,2792.0,,15,0,2,0,0.0
0,0.044230455,75,0,357.0,,5,0,0,0,
0,0.041297935,73,0,2801.0,,4,0,2,0,0.0
0,0.323795683,59,0,0.406207687,9600.0,19,0,3,0,2.0
0,0.237207364,59,0,0.383446621,2500.0,6,0,0,0,0.0
0,0.173237175,45,0,2633.0,,6,0,2,0,0.0
0,0.864305099,41,0,0.309335874,7347.0,5,0,1,0,2.0
0,0.001600585,61,0,0.211702827,3041.0,8,0,1,0,0.0
0,0.649858555,62,1,7248.0,,25,0,3,0,0.0
0,0.043792097,77,0,0.360808709,4500.0,6,0,2,0,0.0
0,0.889741131,53,5,0.546666667,7049.0,6,0,1,3,0.0
0,0.043619346,44,0,0.561348379,7000.0,9,0,2,0,2.0
0,0.003201559,63,2,1081.0,,12,0,0,2,0.0
0,0.956993688,50,1,0.072833284,10118.0,6,0,0,0,2.0
0,0.074056714,28,0,0.153369326,5000.0,6,0,0,0,0.0
0,0.422397043,53,0,0.059640727,28000.0,17,0,0,1,2.0
0,0.450730854,46,0,2655.0,,12,0,1,0,0.0
0,0.336671964,31,0,0.341332103,6500.0,8,0,1,0,2.0
0,1.00159984,44,0,0.93601828,3500.0,8,0,1,2,0.0
0,0.965006999,48,1,0.348482094,5500.0,5,0,2,2,1.0
1,1.006644518,55,0,265.0,,4,1,0,0,0.0
0,0.002291043,66,0,2.0,,10,0,0,0,0.0
0,0.091571737,41,0,0.465251204,8100.0,5,0,1,0,2.0
0,0.013134034,59,0,484.0,,7,0,1,0,0.0
0,0.027953487,74,0,0.346326837,2000.0,13,0,1,0,0.0
0,0.127020646,51,0,0.027240298,9250.0,5,0,0,0,0.0
0,0.0,26,1,0.0,1666.0,2,0,0,0,0.0
0,0.391690208,60,0,0.476960253,12000.0,9,0,2,0,1.0
0,0.76137909,58,0,0.25,4699.0,5,0,0,0,0.0
0,0.008074798,43,0,5066.0,,6,0,2,0,0.0
0,0.844157581,54,1,0.224955009,5000.0,7,0,0,0,1.0
