"date","consumption","temp","season"
1998-02-01,142,39,"winter"
1998-02-02,120,33,"winter"
1998-02-03,86,34,"winter"
1998-02-04,120,32,"winter"
1998-02-05,121,32,"winter"
1998-02-06,124,36,"winter"
1998-02-07,122,34,"winter"
1998-02-08,110,33,"winter"
1998-02-09,123,35,"winter"
1998-02-10,125,39,"winter"
1998-02-11,136,41,"winter"
1998-02-12,116,35,"winter"
1998-02-13,119,36,"winter"
1998-02-14,135,38,"winter"
1998-02-15,125,43,"winter"
1998-02-16,129,42,"winter"
1998-02-17,116,41,"winter"
1998-02-18,108,39,"winter"
1998-02-19,113,40,"winter"
1998-02-20,110,39,"winter"
1998-02-21,110,38,"winter"
1998-02-22,116,44,"winter"
1998-02-23,139,41,"winter"
1998-02-24,135,45,"winter"
1998-02-25,114,42,"winter"
1998-02-26,127,54,"winter"
1998-02-27,107,42,"winter"
1998-02-28,132,41,"winter"
1998-03-01,120,35,"winter"
1998-03-02,115,33,"winter"
1998-03-03,123,34,"winter"
1998-03-04,114,34,"winter"
1998-03-05,110,36,"winter"
1998-03-06,91,34,"winter"
1998-03-07,125,36,"winter"
1998-03-08,121,38,"winter"
1998-03-09,131,26,"winter"
1998-03-10,134,18,"winter"
1998-03-11,123,18,"winter"
1998-03-12,104,18,"winter"
1998-03-13,134,29,"winter"
1998-03-14,132,28,"winter"
1998-03-15,90,27,"winter"
1998-03-16,134,30,"winter"
1998-03-17,97,36,"winter"
1998-03-18,115,45,"winter"
1998-03-19,128,37,"winter"
1998-03-20,102,35,"winter"
1998-03-21,116,37,"winter"
1998-03-22,89,36,"winter"
1998-03-23,119,38,"winter"
1998-03-24,138,40,"winter"
1998-03-25,124,51,"winter"
1998-03-26,126,68,"winter"
1998-03-27,120,67,"winter"
1998-03-28,128,57,"winter"
1998-03-29,107,62,"winter"
1998-03-30,106,73,"winter"
1998-03-31,114,59,"winter"
1998-04-01,89,44,"spring"
1998-04-02,95,44,"spring"
1998-04-03,102,41,"spring"
1998-04-04,113,41,"spring"
1998-04-05,101,41,"spring"
1998-04-06,105,48,"spring"
1998-04-07,100,52,"spring"
1998-04-08,103,48,"spring"
1998-04-09,107,43,"spring"
1998-04-10,109,46,"spring"
1998-04-11,91,50,"spring"
1998-04-12,115,64,"spring"
1998-04-13,111,62,"spring"
1998-04-14,111,58,"spring"
1998-04-15,112,53,"spring"
1998-04-16,102,42,"spring"
1998-04-17,111,45,"spring"
1998-04-18,113,50,"spring"
1998-04-19,99,52,"spring"
1998-04-20,100,52,"spring"
1998-04-21,99,50,"spring"
1998-04-22,95,53,"spring"
1998-04-23,104,56,"spring"
1998-04-24,99,62,"spring"
1998-04-25,113,56,"spring"
1998-04-26,103,48,"spring"
1998-04-27,92,45,"spring"
1998-04-28,92,46,"spring"
1998-04-29,102,54,"spring"
1998-04-30,107,55,"spring"
1998-05-01,108,59,"spring"
1998-05-02,99,57,"spring"
1998-05-03,93,53,"spring"
1998-05-04,119,60,"spring"
1998-05-05,115,62,"spring"
1998-05-06,99,68,"spring"
1998-05-07,80,57,"spring"
1998-05-08,92,62,"spring"
1998-05-09,110,58,"spring"
1998-05-10,115,58,"spring"
1998-05-11,101,61,"spring"
1998-05-12,107,63,"spring"
1998-05-13,112,68,"spring"
1998-05-14,117,68,"spring"
1998-05-15,117,75,"spring"
1998-05-16,85,72,"spring"
1998-05-17,120,68,"spring"
1998-05-18,112,76,"spring"
1998-05-19,137,79,"spring"
1998-05-20,88,65,"spring"
1998-05-21,101,64,"spring"
1998-05-22,93,57,"spring"
1998-05-23,100,61,"spring"
1998-05-24,86,61,"spring"
1998-05-25,87,62,"spring"
1998-05-26,93,63,"spring"
1998-05-27,106,67,"spring"
1998-05-28,98,75,"spring"
1998-05-29,114,74,"spring"
1998-05-30,128,73,"spring"
1998-05-31,118,70,"spring"
1998-06-01,100,63,"spring"
1998-06-02,103,63,"spring"
1998-06-03,83,55,"spring"
1998-06-04,109,56,"spring"
1998-06-05,97,50,"spring"
1998-06-06,107,54,"spring"
1998-06-07,108,58,"spring"
1998-06-08,113,56,"spring"
1998-06-09,109,61,"spring"
1998-06-10,102,68,"spring"
1998-06-11,100,68,"spring"
1998-06-12,108,74,"spring"
1998-06-13,104,69,"spring"
1998-06-14,92,67,"spring"
1998-06-15,93,70,"spring"
1998-06-16,101,70,"spring"
1998-06-17,99,73,"spring"
1998-06-18,124,77,"spring"
1998-06-19,97,73,"spring"
1998-06-20,104,78,"spring"
1998-06-21,102,79,"spring"
1998-06-22,90,74,"spring"
1998-06-23,84,74,"spring"
1998-06-24,107,83,"spring"
1998-06-25,115,83,"spring"
1998-06-26,103,79,"spring"
1998-06-27,116,82,"spring"
1998-06-28,104,78,"spring"
1998-06-29,116,77,"spring"
1998-06-30,96,74,"spring"
1998-07-01,86,70,"summer"
1998-07-02,98,73,"summer"
1998-07-03,92,79,"summer"
1998-07-04,105,69,"summer"
1998-07-05,77,70,"summer"
1998-07-06,105,78,"summer"
1998-07-07,103,72,"summer"
1998-07-08,104,74,"summer"
1998-07-09,91,75,"summer"
1998-07-10,80,73,"summer"
1998-07-11,110,71,"summer"
1998-07-12,95,71,"summer"
1998-07-13,99,73,"summer"
1998-07-14,101,78,"summer"
1998-07-15,85,79,"summer"
1998-07-16,105,80,"summer"
1998-07-17,127,75,"summer"
1998-07-18,103,77,"summer"
1998-07-19,94,81,"summer"
1998-07-20,90,79,"summer"
1998-07-21,112,85,"summer"
1998-07-22,111,76,"summer"
1998-07-23,100,73,"summer"
1998-07-24,104,72,"summer"
1998-07-25,107,70,"summer"
1998-07-26,117,70,"summer"
1998-07-27,109,74,"summer"
1998-07-28,103,79,"summer"
1998-07-29,113,77,"summer"
1998-07-30,101,72,"summer"
1998-07-31,100,71,"summer"
1998-08-01,105,72,"summer"
1998-08-02,90,72,"summer"
1998-08-03,109,78,"summer"
1998-08-04,101,70,"summer"
1998-08-05,96,76,"summer"
1998-08-06,138,78,"summer"
1998-08-07,116,75,"summer"
1998-08-08,81,77,"summer"
1998-08-09,81,77,"summer"
1998-08-10,93,76,"summer"
1998-08-11,96,71,"summer"
1998-08-12,109,70,"summer"
1998-08-13,98,71,"summer"
1998-08-14,108,71,"summer"
1998-08-15,93,71,"summer"
1998-08-16,90,72,"summer"
1998-08-17,111,75,"summer"
1998-08-18,101,68,"summer"
1998-08-19,104,69,"summer"
1998-08-20,143,73,"summer"
1998-08-21,101,80,"summer"
1998-08-22,105,78,"summer"
1998-08-23,104,81,"summer"
1998-08-24,91,76,"summer"
1998-08-25,103,76,"summer"
1998-08-26,107,73,"summer"
1998-08-27,111,72,"summer"
1998-08-28,102,69,"summer"
1998-08-29,92,76,"summer"
1998-08-30,109,70,"summer"
1998-08-31,119,69,"summer"
1998-09-01,110,69,"summer"
1998-09-02,91,65,"summer"
1998-09-03,107,68,"summer"
1998-09-04,99,69,"summer"
1998-09-05,96,70,"summer"
1998-09-06,122,81,"summer"
1998-09-07,110,66,"summer"
1998-09-08,90,63,"summer"
1998-09-09,98,63,"summer"
1998-09-10,104,63,"summer"
1998-09-11,100,71,"summer"
1998-09-12,117,74,"summer"
1998-09-13,99,74,"summer"
1998-09-14,107,72,"summer"
1998-09-15,114,70,"summer"
1998-09-16,97,72,"summer"
1998-09-17,100,68,"summer"
1998-09-18,106,68,"summer"
1998-09-19,103,72,"summer"
1998-09-20,107,76,"summer"
1998-09-21,114,63,"summer"
1998-09-22,87,58,"summer"
1998-09-23,124,56,"summer"
1998-09-24,113,59,"summer"
1998-09-25,100,66,"summer"
1998-09-26,113,79,"summer"
1998-09-27,102,73,"summer"
1998-09-28,105,63,"summer"
1998-09-29,105,63,"summer"
1998-09-30,96,64,"summer"
1998-10-01,94,53,"autumn"
1998-10-02,103,49,"autumn"
1998-10-03,111,55,"autumn"
1998-10-04,91,60,"autumn"
1998-10-05,122,65,"autumn"
1998-10-06,98,65,"autumn"
1998-10-07,104,56,"autumn"
1998-10-08,105,54,"autumn"
1998-10-09,84,53,"autumn"
1998-10-10,112,53,"autumn"
1998-10-11,118,56,"autumn"
1998-10-12,122,60,"autumn"
1998-10-13,113,49,"autumn"
1998-10-14,99,48,"autumn"
1998-10-15,110,58,"autumn"
1998-10-16,103,68,"autumn"
1998-10-17,104,67,"autumn"
1998-10-18,94,57,"autumn"
1998-10-19,102,52,"autumn"
1998-10-20,102,50,"autumn"
1998-10-21,108,48,"autumn"
1998-10-22,98,45,"autumn"
1998-10-23,120,52,"autumn"
1998-10-24,114,54,"autumn"
1998-10-25,120,55,"autumn"
1998-10-26,114,62,"autumn"
1998-10-27,130,63,"autumn"
1998-10-28,108,54,"autumn"
1998-10-29,91,52,"autumn"
1998-10-30,97,61,"autumn"
1998-10-31,101,57,"autumn"
1998-11-01,105,54,"autumn"
1998-11-02,102,49,"autumn"
1998-11-03,112,41,"autumn"
1998-11-04,116,37,"autumn"
1998-11-05,120,39,"autumn"
1998-11-06,99,38,"autumn"
1998-11-07,113,35,"autumn"
1998-11-08,110,37,"autumn"
1998-11-09,97,43,"autumn"
1998-11-10,124,52,"autumn"
1998-11-11,108,41,"autumn"
1998-11-12,119,40,"autumn"
1998-11-13,123,43,"autumn"
1998-11-14,111,50,"autumn"
1998-11-15,96,43,"autumn"
1998-11-16,102,48,"autumn"
1998-11-17,109,42,"autumn"
1998-11-18,123,48,"autumn"
1998-11-19,114,45,"autumn"
1998-11-20,114,31,"autumn"
1998-11-21,116,34,"autumn"
1998-11-22,105,49,"autumn"
1998-11-23,101,50,"autumn"
1998-11-24,110,46,"autumn"
1998-11-25,117,50,"autumn"
1998-11-26,103,50,"autumn"
1998-11-27,94,48,"autumn"
1998-11-28,123,54,"autumn"
1998-11-29,106,63,"autumn"
1998-11-30,102,52,"autumn"
1998-12-01,100,45,"autumn"
1998-12-02,112,55,"autumn"
1998-12-03,104,61,"autumn"
1998-12-04,117,61,"autumn"
1998-12-05,113,59,"autumn"
1998-12-06,103,50,"autumn"
1998-12-07,99,39,"autumn"
1998-12-08,130,38,"autumn"
1998-12-09,105,39,"autumn"
1998-12-10,99,35,"autumn"
1998-12-11,108,39,"autumn"
1998-12-12,112,38,"autumn"
1998-12-13,109,38,"autumn"
1998-12-14,125,36,"autumn"
1998-12-15,113,44,"autumn"
1998-12-16,125,37,"autumn"
1998-12-17,124,32,"autumn"
1998-12-18,119,43,"autumn"
1998-12-19,126,35,"autumn"
1998-12-20,107,31,"autumn"
1998-12-21,126,23,"autumn"
1998-12-22,120,10,"autumn"
1998-12-23,109,17,"autumn"
1998-12-24,140,19,"autumn"
1998-12-25,130,25,"autumn"
1998-12-26,138,26,"autumn"
1998-12-27,125,36,"autumn"
1998-12-28,156,29,"autumn"
1998-12-29,120,22,"autumn"
1998-12-30,99,7,"autumn"
1998-12-31,141,13,"autumn"
1999-01-01,136,14,"winter"
1999-01-02,147,22,"winter"
1999-01-03,136,16,"winter"
1999-01-04,128,-2,"winter"
1999-01-05,126,1,"winter"
1999-01-06,128,12,"winter"
1999-01-07,154,1,"winter"
1999-01-08,153,16,"winter"
1999-01-09,113,4,"winter"
1999-01-10,138,6,"winter"
1999-01-11,150,5,"winter"
1999-01-12,146,20,"winter"
1999-01-13,137,20,"winter"
1999-01-14,139,18,"winter"
1999-01-15,118,23,"winter"
1999-01-16,138,30,"winter"
1999-01-17,93,28,"winter"
1999-01-18,140,29,"winter"
1999-01-19,118,27,"winter"
1999-01-20,162,30,"winter"
1999-01-21,138,37,"winter"
1999-01-22,137,42,"winter"
1999-01-23,136,39,"winter"
1999-01-24,136,33,"winter"
1999-01-25,148,28,"winter"
1999-01-26,135,29,"winter"
1999-01-27,120,42,"winter"
1999-01-28,107,33,"winter"
1999-01-29,133,33,"winter"
1999-01-30,137,34,"winter"
1999-01-31,119,36,"winter"
1999-02-01,117,40,"winter"
1999-02-02,131,38,"winter"
1999-02-03,126,41,"winter"
1999-02-04,143,31,"winter"
1999-02-05,113,31,"winter"
1999-02-06,145,40,"winter"
1999-02-07,143,33,"winter"
1999-02-08,134,37,"winter"
1999-02-09,139,44,"winter"
1999-02-10,145,44,"winter"
1999-02-11,136,49,"winter"
1999-02-12,135,23,"winter"
1999-02-13,137,23,"winter"
1999-02-14,138,34,"winter"
1999-02-15,147,45,"winter"
1999-02-16,125,39,"winter"
1999-02-17,150,27,"winter"
1999-02-18,142,29,"winter"
1999-02-19,137,28,"winter"
1999-02-20,145,25,"winter"
1999-02-21,124,28,"winter"
1999-02-22,136,26,"winter"
1999-02-23,133,29,"winter"
1999-02-24,130,27,"winter"
1999-02-25,155,33,"winter"
1999-02-26,149,36,"winter"
1999-02-27,140,43,"winter"
1999-02-28,114,37,"winter"
1999-03-01,138,38,"winter"
1999-03-02,137,37,"winter"
1999-03-03,158,31,"winter"
1999-03-04,142,30,"winter"
1999-03-05,130,35,"winter"
1999-03-06,112,25,"winter"
1999-03-07,109,21,"winter"
1999-03-08,126,24,"winter"
1999-03-09,152,29,"winter"
1999-03-10,123,29,"winter"
1999-03-11,124,28,"winter"
1999-03-12,117,27,"winter"
1999-03-13,132,28,"winter"
1999-03-14,124,32,"winter"
1999-03-15,155,31,"winter"
1999-03-16,132,43,"winter"
1999-03-17,130,50,"winter"
1999-03-18,114,38,"winter"
1999-03-19,135,36,"winter"
1999-03-20,141,39,"winter"
1999-03-21,137,38,"winter"
1999-03-22,142,36,"winter"
1999-03-23,120,38,"winter"
1999-03-24,121,35,"winter"
1999-03-25,147,32,"winter"
1999-03-26,143,35,"winter"
1999-03-27,103,41,"winter"
1999-03-28,113,43,"winter"
1999-03-29,115,48,"winter"
1999-03-30,116,55,"winter"
1999-03-31,122,60,"winter"
1999-04-01,113,58,"spring"
1999-04-02,115,64,"spring"
1999-04-03,117,63,"spring"
1999-04-04,97,56,"spring"
1999-04-05,108,50,"spring"
1999-04-06,108,53,"spring"
1999-04-07,127,55,"spring"
1999-04-08,122,55,"spring"
1999-04-09,126,45,"spring"
1999-04-10,108,47,"spring"
1999-04-11,114,46,"spring"
1999-04-12,113,45,"spring"
1999-04-13,120,50,"spring"
1999-04-14,101,49,"spring"
1999-04-15,119,49,"spring"
1999-04-16,121,44,"spring"
1999-04-17,120,44,"spring"
1999-04-18,108,42,"spring"
1999-04-19,106,42,"spring"
1999-04-20,117,45,"spring"
1999-04-21,111,54,"spring"
1999-04-22,100,48,"spring"
1999-04-23,116,43,"spring"
1999-04-24,119,44,"spring"
1999-04-25,90,48,"spring"
1999-04-26,103,51,"spring"
1999-04-27,113,50,"spring"
1999-04-28,113,51,"spring"
1999-04-29,109,52,"spring"
1999-04-30,104,51,"spring"
1999-05-01,106,56,"spring"
1999-05-02,94,58,"spring"
1999-05-03,114,64,"spring"
1999-05-04,144,67,"spring"
1999-05-05,102,70,"spring"
1999-05-06,89,58,"spring"
1999-05-07,103,56,"spring"
1999-05-08,116,53,"spring"
1999-05-09,97,51,"spring"
1999-05-10,102,58,"spring"
1999-05-11,132,67,"spring"
1999-05-12,100,62,"spring"
1999-05-13,102,51,"spring"
1999-05-14,101,53,"spring"
1999-05-15,107,60,"spring"
1999-05-16,96,69,"spring"
1999-05-17,116,69,"spring"
1999-05-18,93,61,"spring"
1999-05-19,104,61,"spring"
1999-05-20,95,64,"spring"
1999-05-21,118,66,"spring"
1999-05-22,91,59,"spring"
1999-05-23,88,60,"spring"
1999-05-24,114,51,"spring"
1999-05-25,114,56,"spring"
1999-05-26,95,60,"spring"
1999-05-27,96,64,"spring"
1999-05-28,108,75,"spring"
1999-05-29,94,76,"spring"
1999-05-30,109,70,"spring"
1999-05-31,102,73,"spring"
1999-06-01,110,65,"spring"
1999-06-02,124,64,"spring"
1999-06-03,85,58,"spring"
1999-06-04,114,64,"spring"
1999-06-05,108,75,"spring"
1999-06-06,107,80,"spring"
1999-06-07,98,81,"spring"
1999-06-08,120,80,"spring"
1999-06-09,107,79,"spring"
1999-06-10,111,79,"spring"
1999-06-11,94,78,"spring"
1999-06-12,88,75,"spring"
1999-06-13,114,65,"spring"
1999-06-14,99,66,"spring"
1999-06-15,102,58,"spring"
1999-06-16,102,61,"spring"
1999-06-17,85,57,"spring"
1999-06-18,101,59,"spring"
1999-06-19,97,68,"spring"
1999-06-20,101,67,"spring"
1999-06-21,123,72,"spring"
1999-06-22,97,74,"spring"
1999-06-23,111,76,"spring"
1999-06-24,89,76,"spring"
1999-06-25,105,75,"spring"
1999-06-26,95,76,"spring"
1999-06-27,106,78,"spring"
1999-06-28,94,77,"spring"
1999-06-29,94,66,"spring"
1999-06-30,98,68,"spring"
1999-07-01,114,74,"summer"
1999-07-02,98,77,"summer"
1999-07-03,111,84,"summer"
1999-07-04,90,86,"summer"
1999-07-05,104,87,"summer"
1999-07-06,113,79,"summer"
1999-07-07,116,75,"summer"
1999-07-08,89,76,"summer"
1999-07-09,105,76,"summer"
1999-07-10,89,64,"summer"
1999-07-11,83,67,"summer"
1999-07-12,99,68,"summer"
1999-07-13,103,70,"summer"
1999-07-14,133,74,"summer"
1999-07-15,93,78,"summer"
1999-07-16,115,82,"summer"
1999-07-17,122,75,"summer"
1999-07-18,89,77,"summer"
1999-07-19,96,79,"summer"
1999-07-20,115,76,"summer"
1999-07-21,98,83,"summer"
1999-07-22,88,82,"summer"
1999-07-23,95,83,"summer"
1999-07-24,110,82,"summer"
1999-07-25,102,85,"summer"
1999-07-26,99,80,"summer"
1999-07-27,121,79,"summer"
1999-07-28,98,82,"summer"
1999-07-29,105,83,"summer"
1999-07-30,139,90,"summer"
1999-07-31,139,83,"summer"
1999-08-01,116,74,"summer"
1999-08-02,117,71,"summer"
1999-08-03,87,71,"summer"
1999-08-04,93,76,"summer"
1999-08-05,102,73,"summer"
1999-08-06,107,76,"summer"
1999-08-07,108,72,"summer"
1999-08-08,109,66,"summer"
1999-08-09,105,66,"summer"
1999-08-10,107,78,"summer"
1999-08-11,104,75,"summer"
1999-08-12,105,70,"summer"
1999-08-13,102,72,"summer"
1999-08-14,100,64,"summer"
1999-08-15,73,66,"summer"
1999-08-16,95,73,"summer"
1999-08-17,128,75,"summer"
1999-08-18,87,67,"summer"
1999-08-19,81,68,"summer"
1999-08-20,90,67,"summer"
1999-08-21,99,65,"summer"
1999-08-22,124,67,"summer"
1999-08-23,98,72,"summer"
1999-08-24,99,71,"summer"
1999-08-25,89,70,"summer"
1999-08-26,103,72,"summer"
1999-08-27,87,74,"summer"
1999-08-28,105,80,"summer"
1999-08-29,104,69,"summer"
1999-08-30,98,62,"summer"
1999-08-31,109,65,"summer"
1999-09-01,85,70,"summer"
1999-09-02,100,74,"summer"
1999-09-03,115,76,"summer"
1999-09-04,110,79,"summer"
1999-09-05,100,77,"summer"
1999-09-06,100,66,"summer"
1999-09-07,98,65,"summer"
1999-09-08,100,71,"summer"
1999-09-09,90,62,"summer"
1999-09-10,97,62,"summer"
1999-09-11,93,64,"summer"
1999-09-12,106,68,"summer"
1999-09-13,111,59,"summer"
1999-09-14,105,59,"summer"
1999-09-15,104,55,"summer"
1999-09-16,111,59,"summer"
1999-09-17,99,59,"summer"
1999-09-18,103,62,"summer"
1999-09-19,109,64,"summer"
1999-09-20,100,58,"summer"
1999-09-21,107,51,"summer"
1999-09-22,102,57,"summer"
1999-09-23,103,66,"summer"
1999-09-24,114,57,"summer"
1999-09-25,93,62,"summer"
1999-09-26,121,72,"summer"
1999-09-27,96,66,"summer"
1999-09-28,116,58,"summer"
1999-09-29,96,56,"summer"
1999-09-30,89,56,"summer"
1999-10-01,89,51,"autumn"
1999-10-02,119,46,"autumn"
1999-10-03,101,44,"autumn"
1999-10-04,111,47,"autumn"
1999-10-05,106,51,"autumn"
1999-10-06,110,52,"autumn"
1999-10-07,115,59,"autumn"
1999-10-08,107,61,"autumn"
1999-10-09,124,59,"autumn"
1999-10-10,108,66,"autumn"
1999-10-11,97,55,"autumn"
1999-10-12,105,62,"autumn"
1999-10-13,113,56,"autumn"
1999-10-14,103,48,"autumn"
1999-10-15,98,64,"autumn"
1999-10-16,100,58,"autumn"
1999-10-17,98,45,"autumn"
1999-10-18,97,44,"autumn"
1999-10-19,106,50,"autumn"
1999-10-20,90,44,"autumn"
1999-10-21,103,52,"autumn"
1999-10-22,108,51,"autumn"
1999-10-23,101,43,"autumn"
1999-10-24,134,40,"autumn"
1999-10-25,111,50,"autumn"
1999-10-26,113,53,"autumn"
1999-10-27,119,48,"autumn"
1999-10-28,103,64,"autumn"
1999-10-29,127,62,"autumn"
1999-10-30,108,66,"autumn"
1999-10-31,106,58,"autumn"
1999-11-01,106,59,"autumn"
1999-11-02,106,42,"autumn"
1999-11-03,108,37,"autumn"
1999-11-04,100,46,"autumn"
1999-11-05,123,55,"autumn"
1999-11-06,114,45,"autumn"
1999-11-07,102,44,"autumn"
1999-11-08,97,55,"autumn"
1999-11-09,145,67,"autumn"
1999-11-10,99,58,"autumn"
1999-11-11,115,44,"autumn"
1999-11-12,115,47,"autumn"
1999-11-13,109,54,"autumn"
1999-11-14,101,45,"autumn"
1999-11-15,130,41,"autumn"
1999-11-16,100,38,"autumn"
1999-11-17,122,40,"autumn"
1999-11-18,113,58,"autumn"
1999-11-19,118,49,"autumn"
1999-11-20,119,39,"autumn"
1999-11-21,131,42,"autumn"
1999-11-22,101,54,"autumn"
1999-11-23,116,52,"autumn"
1999-11-24,93,40,"autumn"
1999-11-25,99,36,"autumn"
1999-11-26,131,37,"autumn"
1999-11-27,131,41,"autumn"
1999-11-28,123,34,"autumn"
1999-11-29,123,32,"autumn"
1999-11-30,100,30,"autumn"
1999-12-01,112,36,"autumn"
1999-12-02,116,50,"autumn"
1999-12-03,107,53,"autumn"
1999-12-04,129,49,"autumn"
1999-12-05,122,39,"autumn"
1999-12-06,122,29,"autumn"
1999-12-07,113,33,"autumn"
1999-12-08,122,38,"autumn"
1999-12-09,127,43,"autumn"
1999-12-10,120,31,"autumn"
1999-12-11,124,31,"autumn"
1999-12-12,127,35,"autumn"
1999-12-13,127,35,"autumn"
1999-12-14,129,38,"autumn"
1999-12-15,122,36,"autumn"
1999-12-16,132,27,"autumn"
1999-12-17,135,23,"autumn"
1999-12-18,112,19,"autumn"
1999-12-19,114,32,"autumn"
1999-12-20,142,21,"autumn"
1999-12-21,124,8,"autumn"
1999-12-22,127,13,"autumn"
1999-12-23,121,10,"autumn"
1999-12-24,123,14,"autumn"
1999-12-25,140,19,"autumn"
1999-12-26,150,28,"autumn"
1999-12-27,153,19,"autumn"
1999-12-28,164,21,"autumn"
1999-12-29,123,36,"autumn"
1999-12-30,131,34,"autumn"
1999-12-31,127,34,"autumn"
2000-01-01,160,42,"winter"
2000-01-02,147,48,"winter"
2000-01-03,160,35,"winter"
2000-01-04,131,28,"winter"
2000-01-05,126,20,"winter"
2000-01-06,127,34,"winter"
2000-01-07,139,25,"winter"
2000-01-08,139,37,"winter"
2000-01-09,124,39,"winter"
2000-01-10,139,42,"winter"
2000-01-11,135,33,"winter"
2000-01-12,122,31,"winter"
2000-01-13,137,25,"winter"
2000-01-14,122,20,"winter"
2000-01-15,140,34,"winter"
2000-01-16,124,31,"winter"
2000-01-17,108,22,"winter"
2000-01-18,139,25,"winter"
2000-01-19,137,21,"winter"
2000-01-20,129,10,"winter"
2000-01-21,128,5,"winter"
2000-01-22,119,17,"winter"
2000-01-23,125,16,"winter"
2000-01-24,123,6,"winter"
2000-01-25,133,17,"winter"
2000-01-26,119,15,"winter"
2000-01-27,117,20,"winter"
2000-01-28,124,21,"winter"
2000-01-29,129,24,"winter"
2000-01-30,112,28,"winter"
2000-01-31,129,20,"winter"
2000-02-01,110,25,"winter"
2000-02-02,113,21,"winter"
2000-02-03,117,33,"winter"
2000-02-04,109,25,"winter"
2000-02-05,127,21,"winter"
2000-02-06,113,23,"winter"
2000-02-07,114,26,"winter"
2000-02-08,116,22,"winter"
2000-02-09,129,41,"winter"
2000-02-10,103,35,"winter"
2000-02-11,114,24,"winter"
2000-02-12,102,24,"winter"
2000-02-13,97,30,"winter"
2000-02-14,116,26,"winter"
2000-02-15,123,31,"winter"
2000-02-16,91,28,"winter"
2000-02-17,106,27,"winter"
2000-02-18,122,30,"winter"
2000-02-19,133,29,"winter"
2000-02-20,111,27,"winter"
2000-02-21,134,35,"winter"
2000-02-22,120,49,"winter"
2000-02-23,120,59,"winter"
2000-02-24,94,49,"winter"
2000-02-25,114,55,"winter"
2000-02-26,110,56,"winter"
2000-02-27,109,45,"winter"
2000-02-28,111,43,"winter"
2000-02-29,103,54,"winter"
2000-03-01,112,46,"winter"
2000-03-02,101,33,"winter"
2000-03-03,105,35,"winter"
2000-03-04,104,46,"winter"
2000-03-05,95,52,"winter"
2000-03-06,109,51,"winter"
2000-03-07,109,66,"winter"
2000-03-08,130,67,"winter"
2000-03-09,87,46,"winter"
2000-03-10,111,30,"winter"
2000-03-11,119,30,"winter"
2000-03-12,99,34,"winter"
2000-03-13,109,39,"winter"
2000-03-14,84,45,"winter"
2000-03-15,110,50,"winter"
2000-03-16,108,33,"winter"
2000-03-17,102,32,"winter"
2000-03-18,113,34,"winter"
2000-03-19,100,39,"winter"
2000-03-20,126,49,"winter"
2000-03-21,93,47,"winter"
2000-03-22,113,51,"winter"
2000-03-23,99,50,"winter"
2000-03-24,99,57,"winter"
2000-03-25,106,53,"winter"
2000-03-26,106,52,"winter"
2000-03-27,119,47,"winter"
2000-03-28,93,39,"winter"
2000-03-29,90,40,"winter"
2000-03-30,111,40,"winter"
2000-03-31,97,45,"winter"
2000-04-01,98,52,"spring"
2000-04-02,98,51,"spring"
2000-04-03,116,52,"spring"
2000-04-04,111,38,"spring"
2000-04-05,122,44,"spring"
2000-04-06,120,53,"spring"
2000-04-07,114,41,"spring"
2000-04-08,108,34,"spring"
2000-04-09,115,45,"spring"
2000-04-10,120,37,"spring"
2000-04-11,86,34,"spring"
2000-04-12,122,39,"spring"
2000-04-13,99,49,"spring"
2000-04-14,121,58,"spring"
2000-04-15,100,56,"spring"
2000-04-16,125,44,"spring"
2000-04-17,101,41,"spring"
2000-04-18,120,48,"spring"
2000-04-19,97,52,"spring"
2000-04-20,108,53,"spring"
2000-04-21,105,44,"spring"
2000-04-22,97,48,"spring"
2000-04-23,84,47,"spring"
2000-04-24,112,52,"spring"
2000-04-25,112,49,"spring"
2000-04-26,123,52,"spring"
2000-04-27,123,53,"spring"
2000-04-28,127,54,"spring"
2000-04-29,85,48,"spring"
2000-04-30,113,54,"spring"
2000-05-01,122,57,"spring"
2000-05-02,97,57,"spring"
2000-05-03,102,63,"spring"
2000-05-04,118,72,"spring"
2000-05-05,126,74,"spring"
2000-05-06,125,74,"spring"
2000-05-07,104,71,"spring"
2000-05-08,128,76,"spring"
2000-05-09,108,59,"spring"
2000-05-10,104,55,"spring"
2000-05-11,114,67,"spring"
2000-05-12,102,73,"spring"
2000-05-13,94,53,"spring"
2000-05-14,105,52,"spring"
2000-05-15,108,57,"spring"
2000-05-16,95,61,"spring"
2000-05-17,111,61,"spring"
2000-05-18,102,58,"spring"
2000-05-19,105,46,"spring"
2000-05-20,104,55,"spring"
2000-05-21,104,57,"spring"
2000-05-22,122,67,"spring"
2000-05-23,104,69,"spring"
2000-05-24,94,68,"spring"
2000-05-25,121,64,"spring"
2000-05-26,89,61,"spring"
2000-05-27,102,60,"spring"
2000-05-28,101,55,"spring"
2000-05-29,117,56,"spring"
2000-05-30,102,65,"spring"
2000-05-31,105,67,"spring"
2000-06-01,99,73,"spring"
2000-06-02,89,60,"spring"
2000-06-03,87,55,"spring"
2000-06-04,88,56,"spring"
2000-06-05,92,54,"spring"
2000-06-06,116,60,"spring"
2000-06-07,122,64,"spring"
2000-06-08,113,78,"spring"
2000-06-09,115,77,"spring"
2000-06-10,134,80,"spring"
2000-06-11,98,70,"spring"
