relevance_score,query_id,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136
2,196,2,0,2,1,2,1,0,1,0.5,1,346,0,6,7,359,3.426817,13.197754,11.445047,13.539492,3.424952,6,0,2,1,9,3,0,1,0,4,3,0,1,1,5,3,0,1,0.5,4.5,0,0,0,0.25,0.25,0.017341,0,0.333333,0.142857,0.02507,0.008671,0,0.166667,0,0.011142,0.008671,0,0.166667,0.142857,0.013928,0.008671,0,0.166667,0.071429,0.012535,0,0,0,0.005102,2.00E-06,10.280452,0,11.445047,6.174911,15.212018,4.540331,0,4.983327,0,7.561057,5.740121,0,6.46172,6.174911,7.650961,5.140226,0,5.722524,3.087455,7.606009,0.359874,0,0.546411,9.532381,0.002021,1,0,1,0,1,1,0,1,0.642595,0.993837,8.308418,0,12.881593,6.902547,9.185334,-9.964276,-12.59244,-5.974999,-12.99858,-9.075945,-12.749372,-14.793148,-13.772301,-16.701123,-12.142127,-9.693491,-13.298362,-3.793452,-13.849728,-8.972935,3,36,5,0,144,1656,2,24,0,0,0
0,196,2,0,1,2,2,1,0,0.5,1,1,813,2,8,27,850,3.426817,13.197754,11.445047,13.539492,3.424952,27,0,1,3,31,7,0,0,1,8,20,0,1,2,23,13.5,0,0.5,1.5,15.5,42.25,0,0.25,0.25,56.25,0.03321,0,0.125,0.111111,0.036471,0.00861,0,0,0.037037,0.009412,0.0246,0,0.125,0.074074,0.027059,0.016605,0,0.0625,0.055556,0.018235,6.40E-05,0,0.003906,0.000343,7.80E-05,43.662489,0,4.983327,19.714402,50.082783,13.393616,0,0,7.364581,15.301922,30.268873,0,4.983327,12.349822,34.78086,21.831244,0,2.491664,9.857201,25.041391,71.193573,0,6.208387,6.213156,94.857257,1,0,0,1,1,0.887836,0,0.611126,0.944309,0.886794,9.678111,0,4.783456,8.225155,9.878567,-8.58085,-12.59244,-12.061873,-7.52619,-8.380728,-10.782131,-14.793148,-14.972303,-14.173895,-10.555627,-8.663006,-13.298362,-12.926199,-6.10865,-8.479432,7,170,83,6,5527,52608,13,8,0,0,0
0,196,2,1,1,0,2,1,0.5,0.5,0,1,502,46,10,5,563,3.426817,13.197754,11.445047,13.539492,3.424952,9,4,2,0,15,1,0,0,0,1,8,4,2,0,14,4.5,2,1,0,7.5,12.25,4,1,0,42.25,0.017928,0.086957,0.2,0,0.026643,0.001992,0,0,0,0.001776,0.015936,0.086957,0.2,0,0.024867,0.008964,0.043478,0.1,0,0.013321,4.90E-05,0.00189,0.01,0,0.000133,14.020923,23.576448,9.966654,0,23.083699,1.913374,0,0,0,1.91274,12.107549,23.576448,9.966654,0,21.170959,7.010461,11.788224,4.983327,0,11.541849,25.980303,138.96222,24.833549,0,92.719742,1,0,0,0,1,0.747493,0.628159,0.611126,0,0.703905,6.841771,2.714312,6.730582,0,7.057024,-11.441977,-12.252585,-11.055554,-13.880136,-11.07453,-12.880646,-14.15678,-14.680976,-16.711063,-12.436415,-10.544238,-13.175939,-12.456517,-14.736756,-10.213516,2,16,5308,2,65085,60549,1,1,0,558,44.8109053
0,196,2,0,0,0,2,1,0,0,0,1,4779,0,7,8,4794,3.426817,13.197754,11.445047,13.539492,3.424952,9,0,0,0,9,2,0,0,0,2,7,0,0,0,7,4.5,0,0,0,4.5,6.25,0,0,0,6.25,0.001883,0,0,0,0.001877,0.000418,0,0,0,0.000417,0.001465,0,0,0,0.00146,0.000942,0,0,0,0.000939,0,0,0,0,0,14.420853,0,0,0,14.41096,3.826747,0,0,0,3.825481,10.594105,0,0,0,10.585479,7.210426,0,0,0,7.20548,11.449284,0,0,0,11.424396,1,0,0,0,1,0.854914,0,0,0,0.854883,2.912641,0,0,0,2.950454,-14.502558,-12.59244,-12.645238,-13.880136,-14.51106,-14.52815,-14.793148,-14.976283,-16.711063,-14.535817,-14.376852,-13.298362,-13.331235,-14.736756,-14.383774,3,31,6,0,39267,55879,1,1,0,0,0
0,196,2,0,2,0,2,1,0,1,0,1,649,0,10,9,668,3.426817,13.197754,11.445047,13.539492,3.424952,17,0,2,0,19,1,0,1,0,2,16,0,1,0,17,8.5,0,1,0,9.5,56.25,0,0,0,56.25,0.026194,0,0.2,0,0.028443,0.001541,0,0.1,0,0.002994,0.024653,0,0.1,0,0.025449,0.013097,0,0.1,0,0.014222,0.000134,0,0,0,0.000126,26.128472,0,11.445047,0,29.533073,1.913374,0,4.983327,0,3.825481,24.215098,0,6.46172,0,25.707592,13.064236,0,5.722524,0,14.766537,124.341729,0,0.546411,0,119.706705,1,0,1,0,1,0.696412,0,1,0,0.74166,6.883071,0,9.576749,0,8.011121,-11.173769,-12.59244,-6.985777,-13.880136,-9.883482,-12.37434,-14.793148,-13.776285,-16.711063,-11.876077,-10.36066,-13.298362,-4.814577,-14.736756,-9.677104,4,52,2,1,1608,34727,8,4,0,0,0
2,196,2,0,1,0,2,1,0,0.5,0,1,670,0,10,4,684,3.426817,13.197754,11.445047,13.539492,3.424952,8,0,1,0,9,3,0,0,0,3,5,0,1,0,6,4,0,0.5,0,4.5,1,0,0.25,0,2.25,0.01194,0,0.1,0,0.013158,0.004478,0,0,0,0.004386,0.007463,0,0.1,0,0.008772,0.00597,0,0.05,0,0.006579,2.00E-06,0,0.0025,0,5.00E-06,13.307339,0,4.983327,0,14.811489,5.740121,0,0,0,5.738221,7.567218,0,4.983327,0,9.073268,6.65367,0,2.491664,0,7.405744,0.834571,0,6.208387,0,2.780635,1,0,0,0,1,0.968415,0,0.611126,0,0.944226,7.658403,0,4.169845,0,7.852853,-10.660667,-12.59244,-12.50816,-13.880136,-10.498683,-12.626471,-14.793148,-14.974294,-16.711063,-12.492022,-10.49875,-13.298362,-13.149128,-14.736756,-10.35915,1,23,0,5,63431,33272,3,4,0,323,52.39087227
0,196,2,0,1,0,2,1,0,0.5,0,1,805,0,10,9,824,3.426817,13.197754,11.445047,13.539492,3.424952,28,0,2,0,30,6,0,0,0,6,22,0,2,0,24,14,0,1,0,15,64,0,1,0,81,0.034783,0,0.2,0,0.036408,0.007453,0,0,0,0.007282,0.027329,0,0.2,0,0.029126,0.017391,0,0.1,0,0.018204,9.90E-05,0,0.01,0,0.000119,44.776002,0,9.966654,0,47.769514,11.480242,0,0,0,11.476442,33.29576,0,9.966654,0,36.293072,22.388001,0,4.983327,0,23.884757,118.979205,0,24.833549,0,153.966281,1,0,0,0,1,0.847573,0,0.611126,0,0.834119,9.534459,0,6.730582,0,9.568753,-8.633334,-12.59244,-11.344273,-13.880136,-8.590627,-10.825555,-14.793148,-14.680976,-16.711063,-10.758039,-8.701651,-13.298362,-12.456517,-14.736756,-8.661402,5,52,41,15,1022,61075,6,3,0,0,0
1,196,2,0,2,0,2,1,0,1,0,1,851,0,7,8,866,3.426817,13.197754,11.445047,13.539492,3.424952,25,0,2,0,27,1,0,1,0,2,24,0,1,0,25,12.5,0,1,0,13.5,132.25,0,0,0,132.25,0.029377,0,0.285714,0,0.031178,0.001175,0,0.142857,0,0.002309,0.028202,0,0.142857,0,0.028868,0.014689,0,0.142857,0,0.015589,0.000183,0,0,0,0.000176,38.236021,0,11.445047,0,41.630764,1.913374,0,4.983327,0,3.825481,36.322647,0,6.46172,0,37.805283,19.118011,0,5.722524,0,20.815382,295.999529,0,0.546411,0,288.656744,1,0,1,0,1,0.678361,0,1,0,0.711103,6.679546,0,11.858527,0,7.760792,-11.296476,-12.59244,-6.280574,-13.880136,-10.005867,-12.141292,-14.793148,-13.773297,-16.711063,-11.656668,-10.489745,-13.298362,-4.101622,-14.736756,-9.807154,4,48,26,1,5203,34727,8,4,0,0,0
0,196,2,0,0,0,2,1,0,0,0,1,1222,10,4,7,1243,3.426817,13.197754,11.445047,13.539492,3.424952,3,0,0,0,3,1,0,0,0,1,2,0,0,0,2,1.5,0,0,0,1.5,0.25,0,0,0,0.25,0.002455,0,0,0,0.002414,0.000818,0,0,0,0.000805,0.001637,0,0,0,0.001609,0.001227,0,0,0,0.001207,0,0,0,0,0,4.940261,0,0,0,4.937163,1.913374,0,0,0,1.91274,3.026887,0,0,0,3.024423,2.47013,0,0,0,2.468581,0.309978,0,0,0,0.308959,1,0,0,0,1,0.944232,0,0,0,0.944226,3.459932,0,0,0,3.470581,-14.601091,-12.59244,-12.645238,-13.880136,-14.638226,-14.421766,-14.793148,-14.976283,-16.711063,-14.439805,-13.64344,-13.298362,-13.331235,-14.736756,-13.676564,2,41,2,3,144,774,3,5,0,0,0
0,196,2,0,0,0,2,1,0,0,0,1,924,0,4,4,932,3.426817,13.197754,11.445047,13.539492,3.424952,4,0,0,0,4,1,0,0,0,1,3,0,0,0,3,2,0,0,0,2,1,0,0,0,1,0.004329,0,0,0,0.004292,0.001082,0,0,0,0.001073,0.003247,0,0,0,0.003219,0.002165,0,0,0,0.002146,1.00E-06,0,0,0,1.00E-06,7.253565,0,0,0,7.250432,1.513444,0,0,0,1.512211,5.740121,0,0,0,5.738221,3.626782,0,0,0,3.625216,4.466201,0,0,0,4.464789,1,0,0,0,1,0.911355,0,0,0,0.911386,4.937744,0,0,0,4.967751,-13.4512,-12.59244,-12.645238,-13.880136,-13.466766,-13.814736,-14.793148,-14.976283,-16.711063,-13.822261,-12.692599,-13.298362,-13.331235,-14.736756,-12.709305,1,17,0,15,64966,46316,9,6,0,44,35.84
0,196,2,1,0,0,2,1,0.5,0,0,1,1003,3,10,10,1026,3.426817,13.197754,11.445047,13.539492,3.424952,3,1,0,0,4,1,0,0,0,2,2,1,0,0,2,1.5,0.5,0,0,2,0.25,0.25,0,0,0,0.002991,0.333333,0,0,0.003899,0.000997,0,0,0,0.001949,0.001994,0.333333,0,0,0.001949,0.001496,0.166667,0,0,0.001949,0,0.027778,0,0,0,5.340191,5.894112,0,0,6.849903,1.513444,0,0,0,3.024423,3.826747,5.894112,0,0,3.825481,2.670096,2.947056,0,0,3.424952,1.337844,8.685139,0,0,0.160423,1,0,0,0,1,0.955276,0.628159,0,0,1,4.084212,6.468537,0,0,4.886008,-14.214851,-10.978779,-12.645238,-13.880136,-13.133619,-14.181781,-14.783188,-14.976283,-16.711063,-13.839646,-13.249242,-11.833219,-13.331235,-14.736756,-12.634876,4,53,72,13,26276,59958,3,2,0,0,0
0,196,2,1,2,0,2,1,0.5,1,0,1,198,6,14,8,226,3.426817,13.197754,11.445047,13.539492,3.424952,10,1,3,0,14,4,0,1,0,6,6,1,2,0,8,5,0.5,1.5,0,7,1,0.25,0.25,0,1,0.050505,0.166667,0.214286,0,0.061947,0.020202,0,0.071429,0,0.026549,0.030303,0.166667,0.142857,0,0.035398,0.025253,0.083333,0.107143,0,0.030973,2.60E-05,0.006944,0.001276,0,2.00E-05,17.534017,7.303642,16.428374,0,24.37519,6.053775,0,6.46172,0,9.073268,11.480242,7.303642,9.966654,0,15.301922,8.767008,3.651821,8.214187,0,12.187595,7.361638,13.335798,3.071141,0,9.699034,1,0,1,0,1,0.982424,0.778085,0.943212,0,0.990738,10.01897,5.240008,9.878996,0,10.448054,-7.693171,-10.183979,-6.207462,-13.880136,-7.170799,-11.817996,-14.04725,-13.486942,-16.711063,-11.263527,-7.604314,-11.034496,-4.794601,-14.736756,-7.176758,4,47,122,1,18544,60549,1,1,0,0,0
1,196,1,0,1,1,1,0.5,0,0.5,0.5,0.5,295,0,5,9,309,3.426817,13.197754,11.445047,13.539492,3.424952,2,0,1,1,4,0,0,0,0,0,2,0,1,1,4,1,0,0.5,0.5,2,1,0,0.25,0.25,4,0.00678,0,0.2,0.111111,0.012945,0,0,0,0,0,0.00678,0,0.2,0.111111,0.012945,0.00339,0,0.1,0.055556,0.006472,1.10E-05,0,0.01,0.003086,4.20E-05,3.826747,0,6.46172,7.364581,7.650961,0,0,0,0,0,3.826747,0,6.46172,7.364581,7.650961,1.913374,0,3.23086,3.68229,3.825481,3.660999,0,10.438457,13.559263,14.634302,0,0,0,0,0,0.767627,0,0.791534,0.766206,0.767728,4.174692,0,7.959458,7.165865,5.125188,-13.717707,-12.59244,-10.109051,-12.058263,-12.864526,-14.213208,-14.793148,-14.188138,-15.771832,-13.674436,-14.731352,-13.298362,-10.958747,-12.907062,-14.086693,4,37,8,2,43225,59091,2,1,0,0,0
0,196,2,0,0,0,2,1,0,0,0,1,275,0,4,9,288,3.426817,13.197754,11.445047,13.539492,3.424952,14,0,0,0,14,5,0,0,0,5,9,0,0,0,9,7,0,0,0,7,4,0,0,0,4,0.050909,0,0,0,0.048611,0.018182,0,0,0,0.017361,0.032727,0,0,0,0.03125,0.025455,0,0,0,0.024306,5.30E-05,0,0,0,4.80E-05,23.187861,0,0,0,23.173603,9.566869,0,0,0,9.563701,13.620993,0,0,0,13.609902,11.593931,0,0,0,11.586802,4.108981,0,0,0,4.092935,1,0,0,0,1,0.958814,0,0,0,0.958812,10.127631,0,0,0,10.101467,-7.640997,-12.59244,-12.645238,-13.880136,-7.732594,-11.384083,-14.793148,-14.976283,-16.711063,-11.396984,-7.633211,-13.298362,-13.331235,-14.736756,-7.72541,4,61,0,0,1133,58077,1,1,0,0,0
1,196,2,0,2,0,2,1,0,1,0,1,497,0,14,9,520,3.426817,13.197754,11.445047,13.539492,3.424952,7,0,2,0,9,2,0,1,0,3,5,0,1,0,6,3.5,0,1,0,4.5,2.25,0,0,0,2.25,0.014085,0,0.142857,0,0.017308,0.004024,0,0.071429,0,0.005769,0.01006,0,0.071429,0,0.011538,0.007042,0,0.071429,0,0.008654,9.00E-06,0,0,0,8.00E-06,11.393966,0,11.445047,0,14.811489,3.826747,0,4.983327,0,5.738221,7.567218,0,6.46172,0,9.073268,5.696983,0,5.722524,0,7.405744,3.49778,0,0.546411,0,2.780635,1,0,1,0,1,0.909654,0,1,0,0.944226,7.583467,0,7.621429,0,8.368823,-10.632872,-12.59244,-7.64793,-13.880136,-9.96438,-12.80622,-14.793148,-13.780261,-16.711063,-12.365923,-10.308337,-13.298362,-5.486997,-14.736756,-9.814982,5,52,2,1,4185,34553,8,9,0,0,0
0,196,2,0,0,0,2,1,0,0,0,1,2265,7,6,7,2285,3.426817,13.197754,11.445047,13.539492,3.424952,4,0,0,0,4,1,0,0,0,1,3,0,0,0,3,2,0,0,0,2,1,0,0,0,1,0.001766,0,0,0,0.001751,0.000442,0,0,0,0.000438,0.001325,0,0,0,0.001313,0.000883,0,0,0,0.000875,0,0,0,0,0,6.453705,0,0,0,6.449374,1.913374,0,0,0,1.91274,4.540331,0,0,0,4.536634,3.226852,0,0,0,3.224687,1.725226,0,0,0,1.721205,1,0,0,0,1,0.879839,0,0,0,0.879816,2.743096,0,0,0,2.767953,-15.362285,-12.59244,-12.645238,-13.880136,-15.379898,-14.71824,-14.793148,-14.976283,-16.711063,-14.732706,-14.423525,-13.298362,-13.331235,-14.736756,-14.440945,2,25,12118,26,65471,60825,6,2,0,0,0
0,196,2,0,2,0,2,1,0,1,0,1,780,0,9,8,797,3.426817,13.197754,11.445047,13.539492,3.424952,16,0,2,0,18,6,0,1,0,7,10,0,1,0,11,8,0,1,0,9,4,0,0,0,4,0.020513,0,0.222222,0,0.022585,0.007692,0,0.111111,0,0.008783,0.012821,0,0.111111,0,0.013802,0.010256,0,0.111111,0,0.011292,7.00E-06,0,0,0,6.00E-06,26.614679,0,11.445047,0,30.023507,11.480242,0,4.983327,0,13.389182,15.134436,0,6.46172,0,16.634325,13.307339,0,5.722524,0,15.011753,3.338284,0,0.546411,0,2.632737,1,0,1,0,1,0.968415,0,1,0,0.975045,9.080217,0,10.233088,0,9.356167,-9.385396,-12.59244,-6.777766,-13.880136,-9.157789,-11.531115,-14.793148,-13.775289,-16.711063,-11.320797,-9.424189,-13.298362,-4.603988,-14.736756,-9.218939,3,35,9,13,10203,46627,5,5,0,2,86
1,196,2,0,2,2,2,1,0,1,1,1,649,0,7,15,671,3.426817,13.197754,11.445047,13.539492,3.424952,34,0,2,2,38,8,0,1,1,10,26,0,1,1,28,17,0,1,1,19,81,0,0,0,81,0.052388,0,0.285714,0.133333,0.056632,0.012327,0,0.142857,0.066667,0.014903,0.040062,0,0.142857,0.066667,0.041729,0.026194,0,0.142857,0.066667,0.028316,0.000192,0,0,0,0.00018,54.656524,0,11.445047,13.539492,61.46932,15.30699,0,4.983327,6.174911,19.127403,39.349535,0,6.46172,7.364581,42.341917,27.328262,0,5.722524,6.769746,30.73466,144.510992,0,0.546411,0.353829,134.728416,1,0,1,1,1,0.866804,0,1,1,0.891132,10.234912,0,11.858527,9.486947,10.472346,-7.721662,-12.59244,-6.280574,-7.812776,-7.471664,-10.291955,-14.793148,-13.773297,-14.673899,-10.031994,-7.819031,-13.298362,-4.101622,-5.626283,-7.589111,3,79,0,4,271,56981,9,6,0,0,0
0,196,2,0,1,0,2,1,0,0.5,0,1,1222,0,14,7,1243,3.426817,13.197754,11.445047,13.539492,3.424952,6,0,1,0,7,2,0,0,0,3,4,0,1,0,4,3,0,0.5,0,3.5,1,0,0.25,0,0.25,0.00491,0,0.071429,0,0.005632,0.001637,0,0,0,0.002414,0.003273,0,0.071429,0,0.003218,0.002455,0,0.035714,0,0.002816,1.00E-06,0,0.001276,0,0,9.880522,0,6.46172,0,11.787066,3.826747,0,0,0,5.738221,6.053775,0,6.46172,0,6.048845,4.940261,0,3.23086,0,5.893533,1.239912,0,10.438457,0,0.024122,1,0,0,0,1,0.944232,0,0.791534,0,0.989757,5.314962,0,4.302957,0,5.985172,-12.630768,-12.59244,-11.134153,-13.880136,-12.125991,-13.488766,-14.793148,-14.197096,-16.711063,-13.190314,-12.301942,-13.298362,-11.98815,-14.736756,-11.938015,3,37,0,2,1518,64010,28,1,0,0,0
1,196,2,0,1,0,2,1,0,0.5,0,1,55,5,7,6,73,3.426817,13.197754,11.445047,13.539492,3.424952,2,0,1,0,3,1,0,0,0,1,1,0,1,0,2,1,0,0.5,0,1.5,0,0,0.25,0,0.25,0.036364,0,0.142857,0,0.041096,0.018182,0,0,0,0.013699,0.018182,0,0.142857,0,0.027397,0.018182,0,0.071429,0,0.020548,0,0,0.005102,0,4.70E-05,3.426817,0,6.46172,0,5.337692,1.513444,0,0,0,1.512211,1.913374,0,6.46172,0,3.825481,1.713409,0,3.23086,0,2.668846,0.039986,0,10.438457,0,1.337804,1,0,0,0,1,1,0,0.791534,0,0.955289,7.348937,0,6.695165,0,8.179286,-10.317386,-12.59244,-10.444518,-13.880136,-9.436522,-13.88279,-14.793148,-14.190132,-16.711063,-13.443516,-8.219233,-13.298362,-11.295171,-14.736756,-8.091787,1,30,2546,0,63467,59623,9,1,0,0,0
0,196,1,0,0,0,1,0.5,0,0,0,0.5,419,0,12,6,437,3.426817,13.197754,11.445047,13.539492,3.424952,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,1.5,0,0,0,1.5,2.25,0,0,0,2.25,0.00716,0,0,0,0.006865,0,0,0,0,0,0.00716,0,0,0,0.006865,0.00358,0,0,0,0.003432,1.30E-05,0,0,0,1.20E-05,4.540331,0,0,0,4.536634,0,0,0,0,0,4.540331,0,0,0,4.536634,2.270165,0,0,0,2.268317,5.153651,0,0,0,5.145262,0,0,0,0,0,0.640897,0,0,0,0.640775,3.526659,0,0,0,3.508907,-14.159866,-12.59244,-12.645238,-13.880136,-14.256781,-14.460098,-14.793148,-14.976283,-16.711063,-14.487535,-15.27548,-13.298362,-13.331235,-14.736756,-15.329923,3,29,54,8,60953,64010,5,1,0,827,67.92550035
0,196,1,0,1,0,1,0.5,0,0.5,0,0.5,169,0,6,5,180,3.426817,13.197754,11.445047,13.539492,3.424952,3,0,1,0,4,0,0,0,0,0,3,0,1,0,4,1.5,0,0.5,0,2,2.25,0,0.25,0,4,0.017751,0,0.166667,0,0.022222,0,0,0,0,0,0.017751,0,0.166667,0,0.022222,0.008876,0,0.083333,0,0.011111,7.90E-05,0,0.006944,0,0.000123,4.540331,0,4.983327,0,6.048845,0,0,0,0,0,4.540331,0,4.983327,0,6.048845,2.270165,0,2.491664,0,3.024423,5.153651,0,6.208387,0,9.147132,0,0,0,0,0,0.640897,0,0.611126,0,0.640775,4.068642,0,5.608819,0,4.301077,-13.037651,-12.59244,-11.778633,-13.880136,-12.775052,-14.241922,-14.793148,-14.97031,-16.711063,-14.055775,-14.373503,-13.298362,-12.638731,-14.736756,-14.162513,1,27,14,0,55554,34341,3,4,0,0,0
1,196,2,1,2,1,2,1,0.5,1,0.5,1,329,8,9,9,355,3.426817,13.197754,11.445047,13.539492,3.424952,11,2,2,1,16,5,0,1,0,7,6,2,1,1,9,5.5,1,1,0.5,8,0.25,1,0,0.25,1,0.033435,0.25,0.222222,0.111111,0.04507,0.015198,0,0.111111,0,0.019718,0.018237,0.25,0.111111,0.111111,0.025352,0.016717,0.125,0.111111,0.055556,0.022535,2.00E-06,0.015625,0,0.003086,8.00E-06,18.64753,14.607285,11.445047,7.364581,27.800142,9.080662,0,4.983327,0,10.585479,9.566869,14.607285,6.46172,7.364581,17.214663,9.323765,7.303642,5.722524,3.68229,13.900071,0.059099,53.343191,0.546411,13.559263,10.986518,1,0,1,0,1,0.995892,0.778085,1,0.766206,0.992842,9.683205,7.298944,10.233088,7.165865,10.277301,-8.440011,-9.701331,-6.777766,-12.058263,-7.768525,-11.775108,-13.534056,-13.775289,-15.771832,-11.139147,-8.395069,-10.629085,-4.603988,-12.907062,-7.806609,2,45,1,1,61912,38537,5,4,0,0,0
1,196,2,0,2,0,2,1,0,1,0,1,1650,0,10,7,1667,3.426817,13.197754,11.445047,13.539492,3.424952,20,0,2,0,22,8,0,1,0,9,12,0,1,0,13,10,0,1,0,11,4,0,0,0,4,0.012121,0,0.2,0,0.013197,0.004848,0,0.1,0,0.005399,0.007273,0,0.1,0,0.007798,0.006061,0,0.1,0,0.006599,1.00E-06,0,0,0,1.00E-06,33.468313,0,11.445047,0,36.87341,15.30699,0,4.983327,0,17.214663,18.161324,0,6.46172,0,19.658747,16.734157,0,5.722524,0,18.436705,2.036806,0,0.546411,0,1.493387,1,0,1,0,1,0.979806,0,1,0,0.983332,8.160546,0,9.576749,0,8.444829,-10.360775,-12.59244,-6.985777,-13.880136,-10.172266,-11.65201,-14.793148,-13.776285,-16.711063,-11.481061,-10.445378,-13.298362,-4.814577,-14.736756,-10.269632,4,38,0,29,17579,59971,3,3,0,0,0
0,196,1,0,1,0,1,0.5,0,0.5,0,0.5,107,0,5,7,119,3.426817,13.197754,11.445047,13.539492,3.424952,3,0,1,0,4,0,0,0,0,0,3,0,1,0,4,1.5,0,0.5,0,2,2.25,0,0.25,0,4,0.028037,0,0.2,0,0.033613,0,0,0,0,0,0.028037,0,0.2,0,0.033613,0.014019,0,0.1,0,0.016807,0.000197,0,0.01,0,0.000282,5.740121,0,6.46172,0,7.650961,0,0,0,0,0,5.740121,0,6.46172,0,7.650961,2.870061,0,3.23086,0,3.825481,8.237248,0,10.438457,0,14.634302,0,0,0,0,0,0.767627,0,0.791534,0,0.767728,5.3476,0,7.959458,0,5.603163,-11.948764,-12.59244,-10.109051,-13.880136,-11.732642,-13.728547,-14.793148,-14.188138,-16.711063,-13.502695,-13.316158,-13.298362,-10.958747,-14.736756,-13.13433,3,26,10,2,25144,45033,1,4,0,0,0
0,196,2,0,0,0,2,1,0,0,0,1,1449,0,11,11,1471,3.426817,13.197754,11.445047,13.539492,3.424952,5,0,0,0,5,1,0,0,0,1,4,0,0,0,4,2.5,0,0,0,2.5,2.25,0,0,0,2.25,0.003451,0,0,0,0.003399,0.00069,0,0,0,0.00068,0.002761,0,0,0,0.002719,0.001725,0,0,0,0.0017,1.00E-06,0,0,0,1.00E-06,7.967148,0,0,0,7.961586,1.913374,0,0,0,1.91274,6.053775,0,0,0,6.048845,3.983574,0,0,0,3.980793,4.28573,0,0,0,4.276841,1,0,0,0,1,0.834158,0,0,0,0.834119,4.000498,0,0,0,4.01504,-14.115604,-12.59244,-12.645238,-13.880136,-14.144861,-14.084611,-14.793148,-14.976283,-16.711063,-14.102476,-13.299924,-13.298362,-13.331235,-14.736756,-13.329533,2,60,0,0,3846,28038,1,55,0,0,0
0,196,2,0,2,0,2,1,0,1,0,1,1500,5,8,8,1521,3.426817,13.197754,11.445047,13.539492,3.424952,11,0,2,0,13,5,0,1,0,6,6,0,1,0,7,5.5,0,1,0,6.5,0.25,0,0,0,0.25,0.007333,0,0.25,0,0.008547,0.003333,0,0.125,0,0.003945,0.004,0,0.125,0,0.004602,0.003667,0,0.125,0,0.004274,0,0,0,0,0,18.64753,0,11.445047,0,22.061921,9.080662,0,4.983327,0,10.585479,9.566869,0,6.46172,0,11.476442,9.323765,0,5.722524,0,11.030961,0.059099,0,0.546411,0,0.198454,1,0,1,0,1,0.995892,0,1,0,0.997069,6.82528,0,10.98601,0,7.337057,-11.427666,-12.59244,-6.544916,-13.880136,-11.084964,-12.589756,-14.793148,-13.774294,-16.711063,-12.313366,-11.406191,-13.298362,-4.368553,-14.736756,-11.101795,3,36,29,11,20618,46554,2,5,0,11,326.5333333
0,196,0,0,0,0,0,0,0,0,0,0,245,0,9,4,258,3.426817,13.197754,11.445047,13.539492,3.424952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.137314,-12.59244,-12.645238,-13.880136,-18.140716,-16.533946,-14.793148,-14.976283,-16.711063,-16.550776,-18.15379,-13.298362,-13.331235,-14.736756,-18.1695,1,16,0,1,620,5,33,31,0,0,0
